,hashtags,symbols,user_mentions,urls,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes.thumb.w,sizes.thumb.h,sizes.thumb.resize,sizes.medium.w,sizes.medium.h,sizes.medium.resize,sizes.small.w,sizes.small.h,sizes.small.resize,sizes.large.w,sizes.large.h,sizes.large.resize,tweet_id
1884,,[],,,667806449473486848,667806449473486848,"[79, 102]",http://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,https://t.co/TBmDJXJB75,pic.twitter.com/TBmDJXJB75,https://twitter.com/dog_rates/status/667806454573760512/photo/1,photo,150,150,crop,424,487,fit,424,487,fit,424,487,fit,667806454573760512
1885,,[],,,667801007443677184,667801007443677184,"[13, 36]",http://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,https://t.co/SVMF4Frf1w,pic.twitter.com/SVMF4Frf1w,https://twitter.com/dog_rates/status/667801013445750784/photo/1,photo,150,150,crop,577,630,fit,577,630,fit,577,630,fit,667801013445750784
1886,,[],,,667793397835542529,667793397835542529,"[96, 119]",http://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,https://t.co/s1z7mX4c9O,pic.twitter.com/s1z7mX4c9O,https://twitter.com/dog_rates/status/667793409583771648/photo/1,photo,150,150,crop,640,631,fit,640,631,fit,640,631,fit,667793409583771648
1887,,[],,,667782457777754112,667782457777754112,"[111, 134]",http://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,https://t.co/BY8nQAMz0x,pic.twitter.com/BY8nQAMz0x,https://twitter.com/dog_rates/status/667782464991965184/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667782464991965184
1888,,[],,,667773194548350976,667773194548350976,"[113, 136]",http://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,https://t.co/ZU0i0KJyqD,pic.twitter.com/ZU0i0KJyqD,https://twitter.com/dog_rates/status/667773195014021121/photo/1,photo,150,150,crop,387,541,fit,387,541,fit,387,541,fit,667773195014021121
1889,,[],,,667766675161219072,667766675161219072,"[116, 139]",http://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,https://t.co/3Bbba7y8Xe,pic.twitter.com/3Bbba7y8Xe,https://twitter.com/dog_rates/status/667766675769573376/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,667766675769573376
1890,,[],,,667728195987177472,667728195987177472,"[117, 140]",http://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,https://t.co/LwrCwlWwPB,pic.twitter.com/LwrCwlWwPB,https://twitter.com/dog_rates/status/667728196545200128/photo/1,photo,150,150,crop,798,847,fit,641,680,fit,798,847,fit,667728196545200128
1891,,[],,,667724301886480384,667724301886480384,"[117, 140]",http://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,https://t.co/0nIxPTDWAZ,pic.twitter.com/0nIxPTDWAZ,https://twitter.com/dog_rates/status/667724302356258817/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667724302356258817
1892,,[],,,667549055111835649,667549055111835649,"[117, 140]",http://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,https://t.co/i9iSGNn3fx,pic.twitter.com/i9iSGNn3fx,https://twitter.com/dog_rates/status/667549055577362432/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667549055577362432
1893,,[],,,667546741093330944,667546741093330944,"[117, 140]",http://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,https://t.co/afRtVsoIIb,pic.twitter.com/afRtVsoIIb,https://twitter.com/dog_rates/status/667546741521195010/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667546741521195010
1894,,[],,,667544320090710016,667544320090710016,"[116, 139]",http://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,https://t.co/8zcwIoiuqR,pic.twitter.com/8zcwIoiuqR,https://twitter.com/dog_rates/status/667544320556335104/photo/1,photo,150,150,crop,580,772,fit,511,680,fit,580,772,fit,667544320556335104
1895,,[],,,667538890660700160,667538890660700160,"[94, 117]",http://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,https://t.co/IQTOMqDUIe,pic.twitter.com/IQTOMqDUIe,https://twitter.com/dog_rates/status/667538891197542400/photo/1,photo,150,150,crop,575,1024,fit,382,680,fit,575,1024,fit,667538891197542400
1896,,[],,,667534814648496128,667534814648496128,"[117, 140]",http://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,https://t.co/CpPxD28IpV,pic.twitter.com/CpPxD28IpV,https://twitter.com/dog_rates/status/667534815156183040/photo/1,photo,150,150,crop,448,438,fit,448,438,fit,448,438,fit,667534815156183040
1897,,[],,,667530907624968192,667530907624968192,"[90, 113]",http://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,https://t.co/xoRWyQTcmy,pic.twitter.com/xoRWyQTcmy,https://twitter.com/dog_rates/status/667530908589760512/photo/1,photo,150,150,crop,625,469,fit,625,469,fit,625,469,fit,667530908589760512
1898,,[],,,667524856297218048,667524856297218048,"[113, 136]",http://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,https://t.co/seESNzgsdm,pic.twitter.com/seESNzgsdm,https://twitter.com/dog_rates/status/667524857454854144/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,667524857454854144
1899,,[],,,667517641523761152,667517641523761152,"[120, 143]",http://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,https://t.co/fh5KflzBR0,pic.twitter.com/fh5KflzBR0,https://twitter.com/dog_rates/status/667517642048163840/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,667517642048163840
1900,,[],,,667509363477577728,667509363477577728,"[93, 116]",http://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,https://t.co/0aDF62KVP7,pic.twitter.com/0aDF62KVP7,https://twitter.com/dog_rates/status/667509364010450944/photo/1,photo,150,150,crop,471,655,fit,471,655,fit,471,655,fit,667509364010450944
1901,,[],,,667502639517556736,667502639517556736,"[117, 140]",http://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,https://t.co/n5Wtb5Hvsl,pic.twitter.com/n5Wtb5Hvsl,https://twitter.com/dog_rates/status/667502640335572993/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667502640335572993
1902,,[],,,667495796489633792,667495796489633792,"[117, 140]",http://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,https://t.co/5NhPV8E45i,pic.twitter.com/5NhPV8E45i,https://twitter.com/dog_rates/status/667495797102141441/photo/1,photo,150,150,crop,960,955,fit,680,676,fit,960,955,fit,667495797102141441
1903,,[],,,667491008582541313,667491008582541313,"[115, 138]",http://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,https://t.co/ITxxcc4v9y,pic.twitter.com/ITxxcc4v9y,https://twitter.com/dog_rates/status/667491009379606528/photo/1,photo,150,150,crop,960,716,fit,680,507,fit,960,716,fit,667491009379606528
1904,,[],,,667470558578216961,667470558578216961,"[115, 138]",http://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,https://t.co/J4vn2rOYFk,pic.twitter.com/J4vn2rOYFk,https://twitter.com/dog_rates/status/667470559035432960/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,667470559035432960
1905,,[],,,667455447520047104,667455447520047104,"[114, 137]",http://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,https://t.co/uLzRi1drVK,pic.twitter.com/uLzRi1drVK,https://twitter.com/dog_rates/status/667455448082227200/photo/1,photo,150,150,crop,720,960,fit,510,680,fit,720,960,fit,667455448082227200
1906,,[],,,667453022738366464,667453022738366464,"[63, 86]",http://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,https://t.co/6uLCWR9Efa,pic.twitter.com/6uLCWR9Efa,https://twitter.com/dog_rates/status/667453023279554560/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,667453023279554560
1907,,[],,,667443422270251008,667443422270251008,"[115, 138]",http://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,https://t.co/rqO4I3nf2N,pic.twitter.com/rqO4I3nf2N,https://twitter.com/dog_rates/status/667443425659232256/photo/1,photo,150,150,crop,682,1024,fit,453,680,fit,682,1024,fit,667443425659232256
1908,,[],,,667437270979485701,667437270979485701,"[92, 115]",http://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,https://t.co/97HuBrVuOx,pic.twitter.com/97HuBrVuOx,https://twitter.com/dog_rates/status/667437278097252352/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,667437278097252352
1909,,[],,,667435686304342017,667435686304342017,"[16, 39]",http://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,https://t.co/PQni2sjPsm,pic.twitter.com/PQni2sjPsm,https://twitter.com/dog_rates/status/667435689202614272/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667435689202614272
1910,,[],,,667405337926832129,667405337926832129,"[42, 65]",http://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,https://t.co/3Fm9PwLju1,pic.twitter.com/3Fm9PwLju1,https://twitter.com/dog_rates/status/667405339315146752/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667405339315146752
1911,,[],,,667393429954043904,667393429954043904,"[109, 132]",http://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,https://t.co/A37eGLz5WS,pic.twitter.com/A37eGLz5WS,https://twitter.com/dog_rates/status/667393430834667520/photo/1,photo,150,150,crop,640,960,fit,453,680,fit,640,960,fit,667393430834667520
1912,,[],,,667369220322136065,667369220322136065,"[83, 106]",http://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,https://t.co/LEaviT37v1,pic.twitter.com/LEaviT37v1,https://twitter.com/dog_rates/status/667369227918143488/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667369227918143488
1913,,[],,,667211850623393792,667211850623393792,"[110, 133]",http://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,https://t.co/azEoGqVonH,pic.twitter.com/azEoGqVonH,https://twitter.com/dog_rates/status/667211855547486208/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667211855547486208
1914,,[],,,667200512471801856,667200512471801856,"[116, 139]",http://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,https://t.co/60xYFRATPZ,pic.twitter.com/60xYFRATPZ,https://twitter.com/dog_rates/status/667200525029539841/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667200525029539841
1915,,[],,,667192061259620352,667192061259620352,"[76, 99]",http://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,https://t.co/QCugm5ydl6,pic.twitter.com/QCugm5ydl6,https://twitter.com/dog_rates/status/667192066997374976/photo/1,photo,150,150,crop,757,1007,fit,511,680,fit,757,1007,fit,667192066997374976
1916,,[],,,667188686895861760,667188686895861760,"[113, 136]",http://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,https://t.co/8uCMwS9CbV,pic.twitter.com/8uCMwS9CbV,https://twitter.com/dog_rates/status/667188689915760640/photo/1,photo,150,150,crop,449,629,fit,449,629,fit,449,629,fit,667188689915760640
1917,,[],,,667182789016596480,667182789016596480,"[114, 137]",http://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,https://t.co/s2yYuHabWl,pic.twitter.com/s2yYuHabWl,https://twitter.com/dog_rates/status/667182792070062081/photo/1,photo,150,150,crop,578,640,fit,578,640,fit,578,640,fit,667182792070062081
1918,,[],,,667177985389236225,667177985389236225,"[111, 134]",http://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,https://t.co/jpaeu6LNmW,pic.twitter.com/jpaeu6LNmW,https://twitter.com/dog_rates/status/667177989038297088/photo/1,photo,150,150,crop,575,1024,fit,382,680,fit,575,1024,fit,667177989038297088
1919,,[],,,667176160305000449,667176160305000449,"[117, 140]",http://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,https://t.co/PZxSarAfSN,pic.twitter.com/PZxSarAfSN,https://twitter.com/dog_rates/status/667176164155375616/photo/1,photo,150,150,crop,575,1024,fit,382,680,fit,575,1024,fit,667176164155375616
1920,,[],,,667174956317454336,667174956317454336,"[108, 131]",http://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,https://t.co/fGDWgukcBs,pic.twitter.com/fGDWgukcBs,https://twitter.com/dog_rates/status/667174963120574464/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667174963120574464
1921,,[],,,667171256467398656,667171256467398656,"[52, 75]",http://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,https://t.co/6RHNRsByOY,pic.twitter.com/6RHNRsByOY,https://twitter.com/dog_rates/status/667171260800061440/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667171260800061440
1922,,[],,,667165584396824576,667165584396824576,"[112, 135]",http://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,https://t.co/li2XYBVuAY,pic.twitter.com/li2XYBVuAY,https://twitter.com/dog_rates/status/667165590075940865/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667165590075940865
1923,,[],,,667160269211230208,667160269211230208,"[115, 138]",http://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,https://t.co/DKhgkMx4N1,pic.twitter.com/DKhgkMx4N1,https://twitter.com/dog_rates/status/667160273090932737/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,667160273090932737
1924,,[],,,667152157783670784,667152157783670784,"[120, 143]",http://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,https://t.co/h9R0EwKd9X,pic.twitter.com/h9R0EwKd9X,https://twitter.com/dog_rates/status/667152164079423490/photo/1,photo,150,150,crop,741,1024,fit,492,680,fit,741,1024,fit,667152164079423490
1925,,[],,,667138263048585216,667138263048585216,"[108, 131]",http://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,https://t.co/0DvHAMdA4V,pic.twitter.com/0DvHAMdA4V,https://twitter.com/dog_rates/status/667138269671505920/photo/1,photo,150,150,crop,1024,862,fit,680,572,fit,1024,862,fit,667138269671505920
1926,,[],,,667119782572007424,667119782572007424,"[112, 135]",http://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,https://t.co/3LZrJzg3BJ,pic.twitter.com/3LZrJzg3BJ,https://twitter.com/dog_rates/status/667119796878725120/photo/1,photo,150,150,crop,920,680,fit,680,503,fit,920,680,fit,667119796878725120
1927,,[],,,667090887587966977,667090887587966977,"[117, 140]",http://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,https://t.co/Ks0jZtdIrr,pic.twitter.com/Ks0jZtdIrr,https://twitter.com/dog_rates/status/667090893657276420/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,667090893657276420
1928,,[],,,667073641872494593,667073641872494593,"[83, 106]",http://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,https://t.co/DPSamreuRq,pic.twitter.com/DPSamreuRq,https://twitter.com/dog_rates/status/667073648344346624/photo/1,photo,150,150,crop,573,767,fit,508,680,fit,573,767,fit,667073648344346624
1929,,[],,,667065529543368704,667065529543368704,"[112, 135]",http://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,https://t.co/7JdgVqDnvR,pic.twitter.com/7JdgVqDnvR,https://twitter.com/dog_rates/status/667065535570550784/photo/1,photo,150,150,crop,616,1024,fit,409,680,fit,616,1024,fit,667065535570550784
1930,,[],,,667062172346744832,667062172346744832,"[109, 132]",http://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,https://t.co/tz1lpuvXLA,pic.twitter.com/tz1lpuvXLA,https://twitter.com/dog_rates/status/667062181243039745/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,667062181243039745
1931,,[],,,667044086843637761,667044086843637761,"[16, 39]",http://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,https://t.co/QZAnwgnOMB,pic.twitter.com/QZAnwgnOMB,https://twitter.com/dog_rates/status/667044094246576128/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,667044094246576128
1932,,[],,,667012596533358592,667012596533358592,"[53, 76]",http://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,https://t.co/bATAbPNv0m,pic.twitter.com/bATAbPNv0m,https://twitter.com/dog_rates/status/667012601033924608/photo/1,photo,150,150,crop,400,285,fit,400,285,fit,400,285,fit,667012601033924608
1933,,[],,,666996118815817730,666996118815817730,"[82, 105]",http://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,https://t.co/SVpNbhaIMk,pic.twitter.com/SVpNbhaIMk,https://twitter.com/dog_rates/status/666996132027977728/photo/1,photo,150,150,crop,750,979,fit,521,680,fit,750,979,fit,666996132027977728
1934,,[],,,666983940700430342,666983940700430342,"[97, 120]",http://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,https://t.co/cyDfaK8NBc,pic.twitter.com/cyDfaK8NBc,https://twitter.com/dog_rates/status/666983947667116034/photo/1,photo,150,150,crop,1024,576,fit,680,383,fit,1024,576,fit,666983947667116034
1935,,[],,,666837024717058048,666837024717058048,"[115, 138]",http://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,https://t.co/xYGdBrMS9h,pic.twitter.com/xYGdBrMS9h,https://twitter.com/dog_rates/status/666837028449972224/photo/1,photo,150,150,crop,460,287,fit,460,287,fit,460,287,fit,666837028449972224
1936,,[],,,666835004639617025,666835004639617025,"[121, 144]",http://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,https://t.co/ZnEMHBsAs1,pic.twitter.com/ZnEMHBsAs1,https://twitter.com/dog_rates/status/666835007768551424/photo/1,photo,150,150,crop,764,1024,fit,507,680,fit,764,1024,fit,666835007768551424
1937,,[],,,666826775146565632,666826775146565632,"[27, 50]",http://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,https://t.co/V6ZzG45zzG,pic.twitter.com/V6ZzG45zzG,https://twitter.com/dog_rates/status/666826780179869698/photo/1,photo,150,150,crop,500,525,fit,500,525,fit,500,525,fit,666826780179869698
1938,,[],,,666817830839521280,666817830839521280,"[114, 137]",http://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,https://t.co/8whlkYw3mO,pic.twitter.com/8whlkYw3mO,https://twitter.com/dog_rates/status/666817836334096384/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,666817836334096384
1939,,[],,,666804340162732032,666804340162732032,"[112, 135]",http://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,https://t.co/RdKbAOEpDK,pic.twitter.com/RdKbAOEpDK,https://twitter.com/dog_rates/status/666804364988780544/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,666804364988780544
1940,,[],,,666786064321900544,666786064321900544,"[116, 139]",http://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,https://t.co/EIn5kElY1S,pic.twitter.com/EIn5kElY1S,https://twitter.com/dog_rates/status/666786068205871104/photo/1,photo,150,150,crop,620,387,fit,620,387,fit,620,387,fit,666786068205871104
1941,,[],,,666781788895911936,666781788895911936,"[84, 107]",http://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,https://t.co/uEvsGLOFHa,pic.twitter.com/uEvsGLOFHa,https://twitter.com/dog_rates/status/666781792255496192/photo/1,photo,150,150,crop,577,1024,fit,383,680,fit,577,1024,fit,666781792255496192
1942,,[],,,666776898802835456,666776898802835456,"[116, 139]",http://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,https://t.co/XNGeDwrtYH,pic.twitter.com/XNGeDwrtYH,https://twitter.com/dog_rates/status/666776908487630848/photo/1,photo,150,150,crop,774,872,fit,604,680,fit,774,872,fit,666776908487630848
1943,,[],,,666739322658398210,666739322658398210,"[117, 140]",http://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,https://t.co/tI3uFLDHBI,pic.twitter.com/tI3uFLDHBI,https://twitter.com/dog_rates/status/666739327293083650/photo/1,photo,150,150,crop,662,740,fit,608,680,fit,662,740,fit,666739327293083650
1944,,[],,,666701161143992320,666701161143992320,"[116, 139]",http://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,https://t.co/uQbZJM2DQB,pic.twitter.com/uQbZJM2DQB,https://twitter.com/dog_rates/status/666701168228331520/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,666701168228331520
